transaction_date,account_id,instrument_id,ticker,isin,transaction_type,quantity,price,position_currency
2025-06-06,ACCT00039,INS012,AGGG,IE00B3F81409,SELL,192,4.3738,USD
2025-06-06,ACCT00043,INS009,UBSG,CH0244767585,SELL,3,29.589,CHF
2025-06-06,ACCT00045,INS008,SAP,DE0007164600,BUY,3,196.2652,EUR
2025-06-06,ACCT00048,INS012,AGGG,IE00B3F81409,BUY,217,4.3418,USD
2025-06-06,ACCT00056,INS007,TTE,FR0000120271,SELL,4,78.8136,EUR
2025-06-06,ACCT00056,INS011,VWCE,IE00BK5BQT80,SELL,5,124.3828,EUR
2025-06-06,ACCT00058,INS012,AGGG,IE00B3F81409,BUY,879,4.3902,USD
2025-06-06,ACCT00063,INS008,SAP,DE0007164600,SELL,25,191.7995,EUR
2025-06-06,ACCT00063,INS011,VWCE,IE00BK5BQT80,BUY,1,127.9245,EUR
2025-06-06,ACCT00064,INS012,AGGG,IE00B3F81409,BUY,147,4.3828,USD
2025-06-06,ACCT00067,INS006,RO,CH0012032113,BUY,2,309.2956,CHF
2025-06-06,ACCT00071,INS010,CSPX,IE00B5BMR087,BUY,1,579.1783,EUR
2025-06-06,ACCT00073,INS009,UBSG,CH0244767585,BUY,1,30.4397,CHF
2025-06-06,ACCT00075,INS004,NESN,CH0038863350,SELL,1,82.1758,CHF
2025-06-06,ACCT00076,INS006,RO,CH0012032113,BUY,2,308.4734,CHF
2025-06-06,ACCT00077,INS011,VWCE,IE00BK5BQT80,BUY,53,128.2865,EUR
2025-06-06,ACCT00080,INS012,AGGG,IE00B3F81409,SELL,47,4.3153,USD
2025-06-06,ACCT00082,INS007,TTE,FR0000120271,BUY,5,77.3659,EUR
2025-06-06,ACCT00083,INS004,NESN,CH0038863350,SELL,64,83.2569,CHF
2025-06-06,ACCT00083,INS008,SAP,DE0007164600,BUY,3,195.4983,EUR
2025-06-06,ACCT00084,INS005,NOVN,CH0012005267,SELL,7,107.4762,CHF
2025-06-06,ACCT00092,INS007,TTE,FR0000120271,SELL,3,79.1484,EUR
2025-06-06,ACCT00094,INS006,RO,CH0012032113,BUY,2,309.627,CHF
2025-06-06,ACCT00096,INS005,NOVN,CH0012005267,SELL,33,107.5996,CHF
2025-06-06,ACCT00098,INS012,AGGG,IE00B3F81409,BUY,76,4.382,USD
2025-06-06,ACCT00099,INS007,TTE,FR0000120271,BUY,83,76.3032,EUR
2025-06-06,ACCT00099,INS009,UBSG,CH0244767585,BUY,18,30.19,CHF
2025-06-06,ACCT00107,INS004,NESN,CH0038863350,BUY,23,83.4101,CHF
2025-06-06,ACCT00112,INS012,AGGG,IE00B3F81409,BUY,291,4.3362,USD
2025-06-06,ACCT00118,INS005,NOVN,CH0012005267,SELL,4,106.6865,CHF
2025-06-06,ACCT00120,INS001,AAPL,US0378331005,SELL,8,225.5841,USD
2025-06-06,ACCT00120,INS011,VWCE,IE00BK5BQT80,SELL,3,126.8127,EUR
2025-06-06,ACCT00126,INS001,AAPL,US0378331005,SELL,1,231.634,USD
2025-06-06,ACCT00128,INS012,AGGG,IE00B3F81409,BUY,12291,4.4073,USD
2025-06-06,ACCT00130,INS010,CSPX,IE00B5BMR087,BUY,1,580.9961,EUR
2025-06-06,ACCT00134,INS011,VWCE,IE00BK5BQT80,BUY,20,128.3217,EUR
2025-06-06,ACCT00140,INS005,NOVN,CH0012005267,BUY,1,108.4795,CHF
2025-06-06,ACCT00140,INS011,VWCE,IE00BK5BQT80,SELL,8,124.4707,EUR
2025-06-06,ACCT00142,INS011,VWCE,IE00BK5BQT80,SELL,3,122.71,EUR
2025-06-06,ACCT00146,INS010,CSPX,IE00B5BMR087,SELL,1,566.8718,EUR
2025-06-06,ACCT00148,INS012,AGGG,IE00B3F81409,SELL,250,4.4447,USD
2025-06-06,ACCT00149,INS011,VWCE,IE00BK5BQT80,BUY,2,126.7211,EUR
2025-06-06,ACCT00151,INS001,AAPL,US0378331005,BUY,3,233.6313,USD
2025-06-06,ACCT00153,INS002,MSFT,US5949181045,SELL,32,375.0223,USD
2025-06-06,ACCT00157,INS007,TTE,FR0000120271,SELL,30,77.5053,EUR
2025-06-06,ACCT00158,INS002,MSFT,US5949181045,SELL,2,366.9065,USD
2025-06-06,ACCT00158,INS010,CSPX,IE00B5BMR087,SELL,19,586.2611,EUR
2025-06-06,ACCT00160,INS012,AGGG,IE00B3F81409,BUY,134,4.4073,USD
2025-06-06,ACCT00162,INS012,AGGG,IE00B3F81409,SELL,369,4.3346,USD
2025-06-06,ACCT00164,INS010,CSPX,IE00B5BMR087,SELL,4,576.7285,EUR
2025-06-06,ACCT00166,INS012,AGGG,IE00B3F81409,BUY,319,4.2944,USD
2025-06-06,ACCT00168,INS002,MSFT,US5949181045,BUY,1,370.498,USD
2025-06-06,ACCT00169,INS007,TTE,FR0000120271,BUY,5,75.3908,EUR
2025-06-06,ACCT00175,INS004,NESN,CH0038863350,SELL,7,81.9914,CHF
2025-06-06,ACCT00176,INS011,VWCE,IE00BK5BQT80,BUY,46,125.9033,EUR
2025-06-06,ACCT00179,INS005,NOVN,CH0012005267,BUY,4,107.4214,CHF
2025-06-09,ACCT00003,INS011,VWCE,IE00BK5BQT80,SELL,9,125.6884,EUR
2025-06-09,ACCT00005,INS005,NOVN,CH0012005267,BUY,4,106.4469,CHF
2025-06-09,ACCT00007,INS004,NESN,CH0038863350,SELL,45,81.8253,CHF
2025-06-09,ACCT00008,INS011,VWCE,IE00BK5BQT80,SELL,9,124.7273,EUR
2025-06-09,ACCT00018,INS004,NESN,CH0038863350,SELL,44,83.7453,CHF
2025-06-09,ACCT00027,INS012,AGGG,IE00B3F81409,SELL,648,4.3629,USD
2025-06-09,ACCT00028,INS008,SAP,DE0007164600,SELL,1,192.473,EUR
2025-06-09,ACCT00032,INS002,MSFT,US5949181045,SELL,4,362.0092,USD
2025-06-09,ACCT00034,INS007,TTE,FR0000120271,SELL,3,76.888,EUR
2025-06-09,ACCT00034,INS011,VWCE,IE00BK5BQT80,SELL,9,126.5807,EUR
2025-06-09,ACCT00034,INS012,AGGG,IE00B3F81409,SELL,522,4.4314,USD
2025-06-09,ACCT00038,INS012,AGGG,IE00B3F81409,SELL,7210,4.3001,USD
2025-06-09,ACCT00040,INS006,RO,CH0012032113,BUY,2,309.1835,CHF
2025-06-09,ACCT00040,INS012,AGGG,IE00B3F81409,BUY,3,4.2603,USD
2025-06-09,ACCT00041,INS007,TTE,FR0000120271,SELL,6,75.5713,EUR
2025-06-09,ACCT00042,INS011,VWCE,IE00BK5BQT80,SELL,4,122.1682,EUR
2025-06-09,ACCT00046,INS004,NESN,CH0038863350,BUY,8,82.0219,CHF
2025-06-09,ACCT00050,INS003,ASML,NL0010273215,SELL,1,868.4509,EUR
2025-06-09,ACCT00053,INS012,AGGG,IE00B3F81409,BUY,8,4.3852,USD
2025-06-09,ACCT00054,INS012,AGGG,IE00B3F81409,SELL,132,4.2666,USD
2025-06-09,ACCT00055,INS004,NESN,CH0038863350,SELL,71,83.0899,CHF
2025-06-09,ACCT00056,INS009,UBSG,CH0244767585,BUY,113,30.1394,CHF
2025-06-09,ACCT00057,INS012,AGGG,IE00B3F81409,SELL,13,4.3318,USD
2025-06-09,ACCT00059,INS005,NOVN,CH0012005267,SELL,2,106.8378,CHF
2025-06-09,ACCT00060,INS006,RO,CH0012032113,BUY,8,309.1498,CHF
2025-06-09,ACCT00062,INS006,RO,CH0012032113,BUY,1,309.1645,CHF
2025-06-09,ACCT00068,INS002,MSFT,US5949181045,BUY,1,373.2054,USD
2025-06-09,ACCT00071,INS012,AGGG,IE00B3F81409,SELL,79,4.3825,USD
2025-06-09,ACCT00075,INS007,TTE,FR0000120271,BUY,12,76.4143,EUR
2025-06-09,ACCT00077,INS012,AGGG,IE00B3F81409,BUY,82,4.3596,USD
2025-06-09,ACCT00082,INS004,NESN,CH0038863350,BUY,1,80.8546,CHF
2025-06-09,ACCT00083,INS002,MSFT,US5949181045,SELL,15,373.8582,USD
2025-06-09,ACCT00084,INS010,CSPX,IE00B5BMR087,SELL,1,589.9713,EUR
2025-06-09,ACCT00091,INS005,NOVN,CH0012005267,SELL,21,108.9268,CHF
2025-06-09,ACCT00094,INS004,NESN,CH0038863350,BUY,4,82.8962,CHF
2025-06-09,ACCT00099,INS001,AAPL,US0378331005,SELL,26,229.4734,USD
2025-06-09,ACCT00101,INS001,AAPL,US0378331005,SELL,6,227.5516,USD
2025-06-09,ACCT00102,INS012,AGGG,IE00B3F81409,BUY,6,4.3622,USD
2025-06-09,ACCT00108,INS012,AGGG,IE00B3F81409,BUY,26,4.2801,USD
2025-06-09,ACCT00111,INS012,AGGG,IE00B3F81409,SELL,168,4.3554,USD
2025-06-09,ACCT00113,INS004,NESN,CH0038863350,SELL,3,82.0379,CHF
2025-06-09,ACCT00113,INS011,VWCE,IE00BK5BQT80,SELL,1,123.9341,EUR
2025-06-09,ACCT00116,INS009,UBSG,CH0244767585,BUY,3,29.3233,CHF
2025-06-09,ACCT00121,INS009,UBSG,CH0244767585,SELL,2,30.6259,CHF
2025-06-09,ACCT00124,INS002,MSFT,US5949181045,SELL,1,369.1864,USD
2025-06-09,ACCT00128,INS007,TTE,FR0000120271,SELL,4,75.7714,EUR
2025-06-09,ACCT00130,INS007,TTE,FR0000120271,BUY,26,75.2674,EUR
2025-06-09,ACCT00132,INS010,CSPX,IE00B5BMR087,SELL,2,584.5864,EUR
2025-06-09,ACCT00137,INS005,NOVN,CH0012005267,SELL,4,107.2249,CHF
2025-06-09,ACCT00139,INS001,AAPL,US0378331005,SELL,2,228.8212,USD
2025-06-09,ACCT00139,INS008,SAP,DE0007164600,SELL,2,189.7628,EUR
2025-06-09,ACCT00150,INS004,NESN,CH0038863350,BUY,3,81.9798,CHF
2025-06-09,ACCT00150,INS009,UBSG,CH0244767585,SELL,2,29.5247,CHF
2025-06-09,ACCT00152,INS005,NOVN,CH0012005267,SELL,2,106.2698,CHF
2025-06-09,ACCT00154,INS006,RO,CH0012032113,SELL,28,312.8328,CHF
2025-06-09,ACCT00155,INS005,NOVN,CH0012005267,SELL,5,110.6554,CHF
2025-06-09,ACCT00157,INS012,AGGG,IE00B3F81409,BUY,54,4.291,USD
2025-06-09,ACCT00158,INS012,AGGG,IE00B3F81409,SELL,2397,4.4389,USD
2025-06-09,ACCT00159,INS005,NOVN,CH0012005267,SELL,1,106.5674,CHF
2025-06-09,ACCT00161,INS012,AGGG,IE00B3F81409,BUY,1626,4.3282,USD
2025-06-09,ACCT00162,INS012,AGGG,IE00B3F81409,SELL,2199,4.3311,USD
2025-06-09,ACCT00164,INS008,SAP,DE0007164600,SELL,25,190.9958,EUR
2025-06-09,ACCT00165,INS009,UBSG,CH0244767585,SELL,36,29.1487,CHF
2025-06-09,ACCT00171,INS007,TTE,FR0000120271,SELL,4,77.1432,EUR
2025-06-09,ACCT00171,INS010,CSPX,IE00B5BMR087,BUY,6,576.8169,EUR
2025-06-09,ACCT00171,INS012,AGGG,IE00B3F81409,BUY,146,4.4144,USD
2025-06-09,ACCT00177,INS010,CSPX,IE00B5BMR087,BUY,4,573.1742,EUR
2025-06-09,ACCT00180,INS005,NOVN,CH0012005267,SELL,2,104.8445,CHF
2025-06-10,ACCT00006,INS011,VWCE,IE00BK5BQT80,SELL,32,123.3625,EUR
2025-06-10,ACCT00008,INS001,AAPL,US0378331005,BUY,5,233.4424,USD
2025-06-10,ACCT00008,INS002,MSFT,US5949181045,SELL,2,365.1951,USD
2025-06-10,ACCT00009,INS001,AAPL,US0378331005,BUY,6,238.2576,USD
2025-06-10,ACCT00009,INS010,CSPX,IE00B5BMR087,SELL,1,575.5439,EUR
2025-06-10,ACCT00015,INS004,NESN,CH0038863350,BUY,32,81.383,CHF
2025-06-10,ACCT00022,INS012,AGGG,IE00B3F81409,SELL,134,4.4543,USD
2025-06-10,ACCT00025,INS011,VWCE,IE00BK5BQT80,SELL,7,124.6774,EUR
2025-06-10,ACCT00027,INS009,UBSG,CH0244767585,SELL,74,30.4343,CHF
2025-06-10,ACCT00027,INS012,AGGG,IE00B3F81409,SELL,60,4.2775,USD
2025-06-10,ACCT00029,INS006,RO,CH0012032113,BUY,1,307.9064,CHF
2025-06-10,ACCT00033,INS006,RO,CH0012032113,SELL,1,307.6822,CHF
2025-06-10,ACCT00033,INS012,AGGG,IE00B3F81409,BUY,21,4.2196,USD
2025-06-10,ACCT00037,INS010,CSPX,IE00B5BMR087,SELL,1,576.4842,EUR
2025-06-10,ACCT00038,INS004,NESN,CH0038863350,SELL,91,81.6202,CHF
2025-06-10,ACCT00038,INS005,NOVN,CH0012005267,SELL,132,107.7702,CHF
2025-06-10,ACCT00039,INS008,SAP,DE0007164600,BUY,3,197.9004,EUR
2025-06-10,ACCT00044,INS012,AGGG,IE00B3F81409,BUY,73,4.3884,USD
2025-06-10,ACCT00050,INS005,NOVN,CH0012005267,BUY,1,109.6588,CHF
2025-06-10,ACCT00057,INS011,VWCE,IE00BK5BQT80,BUY,15,126.9478,EUR
2025-06-10,ACCT00058,INS008,SAP,DE0007164600,SELL,1,192.4511,EUR
2025-06-10,ACCT00059,INS006,RO,CH0012032113,SELL,1,308.3256,CHF
2025-06-10,ACCT00060,INS007,TTE,FR0000120271,BUY,74,75.9243,EUR
2025-06-10,ACCT00060,INS012,AGGG,IE00B3F81409,BUY,11074,4.4039,USD
2025-06-10,ACCT00063,INS004,NESN,CH0038863350,BUY,4,81.3777,CHF
2025-06-10,ACCT00065,INS001,AAPL,US0378331005,SELL,10,227.9727,USD
2025-06-10,ACCT00065,INS002,MSFT,US5949181045,BUY,2,370.0587,USD
2025-06-10,ACCT00066,INS012,AGGG,IE00B3F81409,BUY,220,4.4445,USD
2025-06-10,ACCT00075,INS012,AGGG,IE00B3F81409,SELL,86,4.3735,USD
2025-06-10,ACCT00078,INS008,SAP,DE0007164600,SELL,2,187.1796,EUR
2025-06-10,ACCT00079,INS005,NOVN,CH0012005267,SELL,2,104.5818,CHF
2025-06-10,ACCT00080,INS008,SAP,DE0007164600,SELL,1,191.7936,EUR
2025-06-10,ACCT00082,INS011,VWCE,IE00BK5BQT80,SELL,15,126.7702,EUR
2025-06-10,ACCT00085,INS011,VWCE,IE00BK5BQT80,BUY,3,126.6588,EUR
2025-06-10,ACCT00090,INS004,NESN,CH0038863350,BUY,2,82.2124,CHF
2025-06-10,ACCT00096,INS005,NOVN,CH0012005267,SELL,47,107.8388,CHF
2025-06-10,ACCT00096,INS012,AGGG,IE00B3F81409,SELL,12247,4.3779,USD
2025-06-10,ACCT00102,INS011,VWCE,IE00BK5BQT80,BUY,3,127.9569,EUR
2025-06-10,ACCT00104,INS010,CSPX,IE00B5BMR087,BUY,3,587.9726,EUR
2025-06-10,ACCT00104,INS011,VWCE,IE00BK5BQT80,SELL,6,125.3988,EUR
2025-06-10,ACCT00105,INS008,SAP,DE0007164600,BUY,13,193.7846,EUR
2025-06-10,ACCT00112,INS012,AGGG,IE00B3F81409,BUY,213,4.4949,USD
2025-06-10,ACCT00113,INS012,AGGG,IE00B3F81409,SELL,2,4.3089,USD
2025-06-10,ACCT00114,INS008,SAP,DE0007164600,SELL,2,189.5523,EUR
2025-06-10,ACCT00116,INS011,VWCE,IE00BK5BQT80,SELL,6,125.0861,EUR
2025-06-10,ACCT00116,INS012,AGGG,IE00B3F81409,SELL,10,4.3293,USD
2025-06-10,ACCT00118,INS012,AGGG,IE00B3F81409,BUY,640,4.4103,USD
2025-06-10,ACCT00120,INS010,CSPX,IE00B5BMR087,BUY,1,589.6706,EUR
2025-06-10,ACCT00124,INS012,AGGG,IE00B3F81409,BUY,42,4.3977,USD
2025-06-10,ACCT00125,INS007,TTE,FR0000120271,BUY,3,75.533,EUR
2025-06-10,ACCT00128,INS010,CSPX,IE00B5BMR087,SELL,6,562.7558,EUR
2025-06-10,ACCT00128,INS011,VWCE,IE00BK5BQT80,BUY,29,126.7309,EUR
2025-06-10,ACCT00131,INS011,VWCE,IE00BK5BQT80,SELL,2,124.7004,EUR
2025-06-10,ACCT00134,INS011,VWCE,IE00BK5BQT80,BUY,4,127.4012,EUR
2025-06-10,ACCT00135,INS011,VWCE,IE00BK5BQT80,SELL,3,122.9124,EUR
2025-06-10,ACCT00136,INS012,AGGG,IE00B3F81409,SELL,1566,4.3865,USD
2025-06-10,ACCT00140,INS004,NESN,CH0038863350,SELL,4,82.2423,CHF
2025-06-10,ACCT00140,INS011,VWCE,IE00BK5BQT80,SELL,1,125.7555,EUR
2025-06-10,ACCT00141,INS011,VWCE,IE00BK5BQT80,BUY,7,126.5474,EUR
2025-06-10,ACCT00145,INS003,ASML,NL0010273215,SELL,2,858.9969,EUR
2025-06-10,ACCT00147,INS012,AGGG,IE00B3F81409,BUY,64,4.4082,USD
2025-06-10,ACCT00152,INS012,AGGG,IE00B3F81409,BUY,129,4.3692,USD
2025-06-10,ACCT00154,INS005,NOVN,CH0012005267,SELL,2,108.5694,CHF
2025-06-10,ACCT00156,INS008,SAP,DE0007164600,SELL,5,192.0311,EUR
2025-06-10,ACCT00159,INS007,TTE,FR0000120271,BUY,1,76.6307,EUR
2025-06-10,ACCT00164,INS007,TTE,FR0000120271,BUY,15,77.7279,EUR
2025-06-10,ACCT00169,INS012,AGGG,IE00B3F81409,BUY,156,4.3061,USD
2025-06-10,ACCT00170,INS012,AGGG,IE00B3F81409,SELL,117,4.3207,USD
2025-06-10,ACCT00171,INS010,CSPX,IE00B5BMR087,BUY,30,579.5393,EUR
2025-06-10,ACCT00173,INS004,NESN,CH0038863350,SELL,2,82.3067,CHF
2025-06-10,ACCT00173,INS012,AGGG,IE00B3F81409,BUY,44,4.3789,USD
2025-06-10,ACCT00178,INS008,SAP,DE0007164600,BUY,1,195.5823,EUR
2025-06-10,ACCT00178,INS012,AGGG,IE00B3F81409,BUY,159,4.3756,USD
2025-06-10,ACCT00180,INS005,NOVN,CH0012005267,SELL,4,105.9887,CHF
2025-06-11,ACCT00002,INS012,AGGG,IE00B3F81409,SELL,684,4.465,USD
2025-06-11,ACCT00007,INS002,MSFT,US5949181045,BUY,1,371.4484,USD
2025-06-11,ACCT00011,INS011,VWCE,IE00BK5BQT80,BUY,38,124.7177,EUR
2025-06-11,ACCT00013,INS007,TTE,FR0000120271,BUY,9,75.9369,EUR
2025-06-11,ACCT00021,INS007,TTE,FR0000120271,BUY,3,75.8224,EUR
2025-06-11,ACCT00023,INS006,RO,CH0012032113,BUY,2,305.2387,CHF
2025-06-11,ACCT00024,INS002,MSFT,US5949181045,SELL,1,373.2218,USD
2025-06-11,ACCT00029,INS012,AGGG,IE00B3F81409,SELL,29,4.311,USD
2025-06-11,ACCT00031,INS004,NESN,CH0038863350,BUY,3,82.0236,CHF
2025-06-11,ACCT00034,INS010,CSPX,IE00B5BMR087,BUY,3,589.1537,EUR
2025-06-11,ACCT00040,INS012,AGGG,IE00B3F81409,BUY,19,4.3472,USD
2025-06-11,ACCT00042,INS012,AGGG,IE00B3F81409,SELL,599,4.2942,USD
2025-06-11,ACCT00043,INS012,AGGG,IE00B3F81409,SELL,6,4.3482,USD
2025-06-11,ACCT00044,INS001,AAPL,US0378331005,SELL,7,233.4468,USD
2025-06-11,ACCT00044,INS011,VWCE,IE00BK5BQT80,BUY,6,127.0007,EUR
2025-06-11,ACCT00046,INS001,AAPL,US0378331005,BUY,2,237.5944,USD
2025-06-11,ACCT00049,INS007,TTE,FR0000120271,SELL,6,77.8197,EUR
2025-06-11,ACCT00053,INS011,VWCE,IE00BK5BQT80,BUY,2,127.6949,EUR
2025-06-11,ACCT00055,INS010,CSPX,IE00B5BMR087,SELL,4,583.6283,EUR
2025-06-11,ACCT00056,INS010,CSPX,IE00B5BMR087,SELL,6,575.7512,EUR
2025-06-11,ACCT00057,INS006,RO,CH0012032113,SELL,2,312.3529,CHF
2025-06-11,ACCT00059,INS012,AGGG,IE00B3F81409,SELL,53,4.2435,USD
2025-06-11,ACCT00060,INS007,TTE,FR0000120271,BUY,25,76.4357,EUR
2025-06-11,ACCT00064,INS001,AAPL,US0378331005,BUY,11,234.7234,USD
2025-06-11,ACCT00066,INS012,AGGG,IE00B3F81409,BUY,135,4.3284,USD
2025-06-11,ACCT00067,INS002,MSFT,US5949181045,BUY,1,370.1071,USD
2025-06-11,ACCT00069,INS005,NOVN,CH0012005267,SELL,9,106.954,CHF
2025-06-11,ACCT00074,INS009,UBSG,CH0244767585,SELL,10,29.8287,CHF
2025-06-11,ACCT00075,INS012,AGGG,IE00B3F81409,SELL,68,4.4263,USD
2025-06-11,ACCT00077,INS010,CSPX,IE00B5BMR087,BUY,31,593.4004,EUR
2025-06-11,ACCT00078,INS004,NESN,CH0038863350,BUY,40,82.7492,CHF
2025-06-11,ACCT00079,INS007,TTE,FR0000120271,BUY,8,74.6483,EUR
2025-06-11,ACCT00082,INS011,VWCE,IE00BK5BQT80,SELL,113,123.8704,EUR
2025-06-11,ACCT00086,INS004,NESN,CH0038863350,SELL,476,84.0164,CHF
2025-06-11,ACCT00086,INS005,NOVN,CH0012005267,BUY,11,109.0769,CHF
2025-06-11,ACCT00086,INS011,VWCE,IE00BK5BQT80,SELL,19,125.5554,EUR
2025-06-11,ACCT00091,INS005,NOVN,CH0012005267,SELL,64,109.6411,CHF
2025-06-11,ACCT00095,INS008,SAP,DE0007164600,BUY,1,196.804,EUR
2025-06-11,ACCT00096,INS005,NOVN,CH0012005267,SELL,2,108.7332,CHF
2025-06-11,ACCT00098,INS007,TTE,FR0000120271,BUY,221,77.7266,EUR
2025-06-11,ACCT00100,INS008,SAP,DE0007164600,BUY,1,192.3511,EUR
2025-06-11,ACCT00102,INS010,CSPX,IE00B5BMR087,SELL,2,580.418,EUR
2025-06-11,ACCT00107,INS010,CSPX,IE00B5BMR087,SELL,1,582.3814,EUR
2025-06-11,ACCT00111,INS010,CSPX,IE00B5BMR087,BUY,1,587.9312,EUR
2025-06-11,ACCT00112,INS003,ASML,NL0010273215,BUY,4,891.1978,EUR
2025-06-11,ACCT00114,INS001,AAPL,US0378331005,BUY,214,232.5836,USD
2025-06-11,ACCT00114,INS010,CSPX,IE00B5BMR087,BUY,5,577.882,EUR
2025-06-11,ACCT00117,INS002,MSFT,US5949181045,SELL,2,364.9996,USD
2025-06-11,ACCT00119,INS004,NESN,CH0038863350,BUY,26,82.2125,CHF
2025-06-11,ACCT00120,INS012,AGGG,IE00B3F81409,BUY,50,4.4132,USD
2025-06-11,ACCT00123,INS010,CSPX,IE00B5BMR087,SELL,2,581.8364,EUR
2025-06-11,ACCT00125,INS002,MSFT,US5949181045,SELL,1,357.8644,USD
2025-06-11,ACCT00128,INS009,UBSG,CH0244767585,BUY,10,30.3909,CHF
2025-06-11,ACCT00128,INS011,VWCE,IE00BK5BQT80,BUY,80,128.2997,EUR
2025-06-11,ACCT00132,INS008,SAP,DE0007164600,BUY,9,196.6553,EUR
2025-06-11,ACCT00132,INS009,UBSG,CH0244767585,BUY,1,30.0741,CHF
2025-06-11,ACCT00134,INS004,NESN,CH0038863350,BUY,3,80.7316,CHF
2025-06-11,ACCT00134,INS009,UBSG,CH0244767585,SELL,3,29.9521,CHF
2025-06-11,ACCT00136,INS011,VWCE,IE00BK5BQT80,BUY,79,126.6476,EUR
2025-06-11,ACCT00136,INS012,AGGG,IE00B3F81409,SELL,902,4.4301,USD
2025-06-11,ACCT00138,INS005,NOVN,CH0012005267,SELL,17,105.5871,CHF
2025-06-11,ACCT00138,INS009,UBSG,CH0244767585,SELL,7,29.4938,CHF
2025-06-11,ACCT00142,INS004,NESN,CH0038863350,BUY,3,82.1874,CHF
2025-06-11,ACCT00146,INS011,VWCE,IE00BK5BQT80,BUY,2,126.8505,EUR
2025-06-11,ACCT00153,INS005,NOVN,CH0012005267,BUY,30,108.7416,CHF
2025-06-11,ACCT00153,INS007,TTE,FR0000120271,SELL,32,77.5741,EUR
2025-06-11,ACCT00166,INS004,NESN,CH0038863350,BUY,5,81.9631,CHF
2025-06-11,ACCT00170,INS005,NOVN,CH0012005267,BUY,4,107.0944,CHF
2025-06-11,ACCT00171,INS011,VWCE,IE00BK5BQT80,BUY,1,125.3293,EUR
2025-06-11,ACCT00174,INS011,VWCE,IE00BK5BQT80,BUY,89,122.4014,EUR
2025-06-11,ACCT00177,INS009,UBSG,CH0244767585,SELL,3,29.6964,CHF
2025-06-12,ACCT00005,INS008,SAP,DE0007164600,BUY,6,194.2359,EUR
2025-06-12,ACCT00006,INS008,SAP,DE0007164600,BUY,65,192.4261,EUR
2025-06-12,ACCT00012,INS011,VWCE,IE00BK5BQT80,BUY,98,126.9243,EUR
2025-06-12,ACCT00016,INS010,CSPX,IE00B5BMR087,BUY,1,590.9301,EUR
2025-06-12,ACCT00021,INS005,NOVN,CH0012005267,SELL,3,105.9617,CHF
2025-06-12,ACCT00022,INS005,NOVN,CH0012005267,BUY,5,109.4861,CHF
2025-06-12,ACCT00022,INS008,SAP,DE0007164600,SELL,10,191.7333,EUR
2025-06-12,ACCT00023,INS004,NESN,CH0038863350,SELL,4,83.0977,CHF
2025-06-12,ACCT00024,INS011,VWCE,IE00BK5BQT80,SELL,7,123.0041,EUR
2025-06-12,ACCT00025,INS009,UBSG,CH0244767585,SELL,8,29.7557,CHF
2025-06-12,ACCT00027,INS010,CSPX,IE00B5BMR087,BUY,2,580.1888,EUR
2025-06-12,ACCT00028,INS007,TTE,FR0000120271,BUY,2,75.5973,EUR
2025-06-12,ACCT00029,INS011,VWCE,IE00BK5BQT80,BUY,1,125.6243,EUR
2025-06-12,ACCT00030,INS009,UBSG,CH0244767585,BUY,3,30.0784,CHF
2025-06-12,ACCT00032,INS006,RO,CH0012032113,BUY,1,310.1182,CHF
2025-06-12,ACCT00033,INS010,CSPX,IE00B5BMR087,BUY,1,586.32,EUR
2025-06-12,ACCT00052,INS005,NOVN,CH0012005267,BUY,2,108.1466,CHF
2025-06-12,ACCT00052,INS011,VWCE,IE00BK5BQT80,SELL,5,123.8483,EUR
2025-06-12,ACCT00053,INS004,NESN,CH0038863350,BUY,2,83.517,CHF
2025-06-12,ACCT00053,INS012,AGGG,IE00B3F81409,BUY,107,4.3378,USD
2025-06-12,ACCT00056,INS010,CSPX,IE00B5BMR087,SELL,3,586.788,EUR
2025-06-12,ACCT00057,INS009,UBSG,CH0244767585,SELL,20,29.7897,CHF
2025-06-12,ACCT00058,INS012,AGGG,IE00B3F81409,BUY,2886,4.2828,USD
2025-06-12,ACCT00059,INS004,NESN,CH0038863350,SELL,5,84.2294,CHF
2025-06-12,ACCT00061,INS012,AGGG,IE00B3F81409,BUY,274,4.3086,USD
2025-06-12,ACCT00062,INS010,CSPX,IE00B5BMR087,SELL,7,569.7488,EUR
2025-06-12,ACCT00063,INS005,NOVN,CH0012005267,SELL,2,106.1139,CHF
2025-06-12,ACCT00064,INS012,AGGG,IE00B3F81409,BUY,60,4.3832,USD
2025-06-12,ACCT00066,INS008,SAP,DE0007164600,BUY,1,196.5631,EUR
2025-06-12,ACCT00070,INS010,CSPX,IE00B5BMR087,BUY,5,589.741,EUR
2025-06-12,ACCT00072,INS012,AGGG,IE00B3F81409,SELL,25,4.2626,USD
2025-06-12,ACCT00073,INS012,AGGG,IE00B3F81409,SELL,12,4.3683,USD
2025-06-12,ACCT00074,INS007,TTE,FR0000120271,BUY,10,76.5088,EUR
2025-06-12,ACCT00079,INS012,AGGG,IE00B3F81409,SELL,345,4.3821,USD
2025-06-12,ACCT00081,INS004,NESN,CH0038863350,BUY,1,81.8029,CHF
2025-06-12,ACCT00081,INS012,AGGG,IE00B3F81409,SELL,59,4.2923,USD
2025-06-12,ACCT00083,INS002,MSFT,US5949181045,SELL,8,362.2109,USD
