snapshot_date,account_id,instrument_id,ticker,isin,instrument_type,market_code,position_currency,quantity,price_local,fx_to_eur,market_value_eur,custodian
2025-05-31,ACCT00030,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,281,106.7366,0.9792,29369.14,J.P. Morgan Custody
2025-05-31,ACCT00030,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,306,29.7088,0.9792,8901.82,J.P. Morgan Custody
2025-05-31,ACCT00030,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,710,125.3521,1.0,88999.99,J.P. Morgan Custody
2025-05-31,ACCT00031,INS004,NESN,CH0038863350,Equity,XSWX,CHF,538,82.7524,0.9792,43594.79,Clearstream
2025-05-31,ACCT00031,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,87,106.7366,0.9792,9092.94,Clearstream
2025-05-31,ACCT00031,INS008,SAP,DE0007164600,Equity,XETR,EUR,117,192.0355,1.0,22468.15,Clearstream
2025-05-31,ACCT00031,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,797,125.3521,1.0,99905.62,Clearstream
2025-05-31,ACCT00032,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,314,578.9223,1.0,181781.6,J.P. Morgan Custody
2025-05-31,ACCT00032,INS002,MSFT,US5949181045,Equity,XNAS,USD,610,366.9114,0.8825,197517.57,J.P. Morgan Custody
2025-05-31,ACCT00032,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2727,82.7524,0.9792,220972.08,J.P. Morgan Custody
2025-05-31,ACCT00032,INS006,RO,CH0012032113,Equity,XSWX,CHF,86,307.0286,0.9792,25855.25,J.P. Morgan Custody
2025-05-31,ACCT00032,INS008,SAP,DE0007164600,Equity,XETR,EUR,372,192.0355,1.0,71437.21,J.P. Morgan Custody
2025-05-31,ACCT00032,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1404,76.567,1.0,107500.07,J.P. Morgan Custody
2025-05-31,ACCT00032,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3427,125.3521,1.0,429581.65,J.P. Morgan Custody
2025-05-31,ACCT00033,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,36105,4.3531,0.8825,138700.97,Clearstream
2025-05-31,ACCT00033,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,100,578.9223,1.0,57892.23,Clearstream
2025-05-31,ACCT00033,INS004,NESN,CH0038863350,Equity,XSWX,CHF,698,82.7524,0.9792,56559.78,Clearstream
2025-05-31,ACCT00033,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,497,106.7366,0.9792,51944.7,Clearstream
2025-05-31,ACCT00033,INS006,RO,CH0012032113,Equity,XSWX,CHF,328,307.0286,0.9792,98610.71,Clearstream
2025-05-31,ACCT00033,INS008,SAP,DE0007164600,Equity,XETR,EUR,100,192.0355,1.0,19203.55,Clearstream
2025-05-31,ACCT00033,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,666,29.7088,0.9792,19374.54,Clearstream
2025-05-31,ACCT00033,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,313,125.3521,1.0,39235.21,Clearstream
2025-05-31,ACCT00034,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,77666,4.3531,0.8825,298361.71,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS003,ASML,NL0010273215,Equity,XAMS,EUR,2,859.5191,1.0,1719.04,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,195,578.9223,1.0,112889.85,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,699,106.7366,0.9792,73057.03,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS006,RO,CH0012032113,Equity,XSWX,CHF,78,307.0286,0.9792,23450.11,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS007,TTE,FR0000120271,Equity,XPAR,EUR,600,76.567,1.0,45940.2,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,596,29.7088,0.9792,17338.18,BNP Paribas Securities Services
2025-05-31,ACCT00034,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1178,125.3521,1.0,147664.77,BNP Paribas Securities Services
2025-05-31,ACCT00035,INS001,AAPL,US0378331005,Equity,XNAS,USD,90,231.0862,0.8825,18354.02,SIX SIS
2025-05-31,ACCT00035,INS003,ASML,NL0010273215,Equity,XAMS,EUR,6,859.5191,1.0,5157.11,SIX SIS
2025-05-31,ACCT00035,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,667,578.9223,1.0,386141.17,SIX SIS
2025-05-31,ACCT00035,INS008,SAP,DE0007164600,Equity,XETR,EUR,118,192.0355,1.0,22660.19,SIX SIS
2025-05-31,ACCT00035,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2815,29.7088,0.9792,81890.88,SIX SIS
2025-05-31,ACCT00035,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2225,125.3521,1.0,278908.42,SIX SIS
2025-05-31,ACCT00036,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,74,578.9223,1.0,42840.25,Euroclear
2025-05-31,ACCT00036,INS004,NESN,CH0038863350,Equity,XSWX,CHF,264,82.7524,0.9792,21392.24,Euroclear
2025-05-31,ACCT00036,INS006,RO,CH0012032113,Equity,XSWX,CHF,344,307.0286,0.9792,103420.99,Euroclear
2025-05-31,ACCT00036,INS008,SAP,DE0007164600,Equity,XETR,EUR,18,192.0355,1.0,3456.64,Euroclear
2025-05-31,ACCT00036,INS007,TTE,FR0000120271,Equity,XPAR,EUR,330,76.567,1.0,25267.11,Euroclear
2025-05-31,ACCT00036,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,937,29.7088,0.9792,27258.17,Euroclear
2025-05-31,ACCT00037,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,268,578.9223,1.0,155151.18,J.P. Morgan Custody
2025-05-31,ACCT00037,INS004,NESN,CH0038863350,Equity,XSWX,CHF,745,82.7524,0.9792,60368.24,J.P. Morgan Custody
2025-05-31,ACCT00037,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,293,106.7366,0.9792,30623.33,J.P. Morgan Custody
2025-05-31,ACCT00037,INS008,SAP,DE0007164600,Equity,XETR,EUR,341,192.0355,1.0,65484.11,J.P. Morgan Custody
2025-05-31,ACCT00037,INS007,TTE,FR0000120271,Equity,XPAR,EUR,639,76.567,1.0,48926.31,J.P. Morgan Custody
2025-05-31,ACCT00037,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,450,29.7088,0.9792,13090.91,J.P. Morgan Custody
2025-05-31,ACCT00037,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1422,125.3521,1.0,178250.69,J.P. Morgan Custody
2025-05-31,ACCT00038,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,937750,4.3531,0.8825,3602460.4,Clearstream
2025-05-31,ACCT00038,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1727,578.9223,1.0,999798.81,Clearstream
2025-05-31,ACCT00038,INS002,MSFT,US5949181045,Equity,XNAS,USD,1412,366.9114,0.8825,457204.61,Clearstream
2025-05-31,ACCT00038,INS004,NESN,CH0038863350,Equity,XSWX,CHF,29986,82.7524,0.9792,2429801.56,Clearstream
2025-05-31,ACCT00038,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,6762,106.7366,0.9792,706740.57,Clearstream
2025-05-31,ACCT00038,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,35708,29.7088,0.9792,1038777.86,Clearstream
2025-05-31,ACCT00038,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,10708,125.3521,1.0,1342270.29,Clearstream
2025-05-31,ACCT00039,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,1071362,4.3531,0.8825,4115744.26,BNP Paribas Securities Services
2025-05-31,ACCT00039,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1387,578.9223,1.0,802965.23,BNP Paribas Securities Services
2025-05-31,ACCT00039,INS002,MSFT,US5949181045,Equity,XNAS,USD,10,366.9114,0.8825,3237.99,BNP Paribas Securities Services
2025-05-31,ACCT00039,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,2972,106.7366,0.9792,310623.04,BNP Paribas Securities Services
2025-05-31,ACCT00039,INS008,SAP,DE0007164600,Equity,XETR,EUR,19,192.0355,1.0,3648.67,BNP Paribas Securities Services
2025-05-31,ACCT00039,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,17646,29.7088,0.9792,513338.02,BNP Paribas Securities Services
2025-05-31,ACCT00040,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,14701,4.3531,0.8825,56475.36,SIX SIS
2025-05-31,ACCT00040,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,241,578.9223,1.0,139520.27,SIX SIS
2025-05-31,ACCT00040,INS006,RO,CH0012032113,Equity,XSWX,CHF,144,307.0286,0.9792,43292.51,SIX SIS
2025-05-31,ACCT00040,INS007,TTE,FR0000120271,Equity,XPAR,EUR,198,76.567,1.0,15160.27,SIX SIS
2025-05-31,ACCT00040,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,934,29.7088,0.9792,27170.9,SIX SIS
2025-05-31,ACCT00040,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1174,125.3521,1.0,147163.37,SIX SIS
2025-05-31,ACCT00041,INS001,AAPL,US0378331005,Equity,XNAS,USD,58,231.0862,0.8825,11828.15,Clearstream
2025-05-31,ACCT00041,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,82286,4.3531,0.8825,316109.9,Clearstream
2025-05-31,ACCT00041,INS006,RO,CH0012032113,Equity,XSWX,CHF,162,307.0286,0.9792,48704.07,Clearstream
2025-05-31,ACCT00041,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1271,76.567,1.0,97316.66,Clearstream
2025-05-31,ACCT00041,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2261,29.7088,0.9792,65774.52,Clearstream
2025-05-31,ACCT00042,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,23929,4.3531,0.8825,91925.65,J.P. Morgan Custody
2025-05-31,ACCT00042,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,63,578.9223,1.0,36472.1,J.P. Morgan Custody
2025-05-31,ACCT00042,INS004,NESN,CH0038863350,Equity,XSWX,CHF,520,82.7524,0.9792,42136.22,J.P. Morgan Custody
2025-05-31,ACCT00042,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1039,125.3521,1.0,130240.83,J.P. Morgan Custody
2025-05-31,ACCT00043,INS001,AAPL,US0378331005,Equity,XNAS,USD,216,231.0862,0.8825,44049.66,Euroclear
2025-05-31,ACCT00043,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,619,4.3531,0.8825,2377.95,Euroclear
2025-05-31,ACCT00043,INS008,SAP,DE0007164600,Equity,XETR,EUR,1009,192.0355,1.0,193763.82,Euroclear
2025-05-31,ACCT00043,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,970,29.7088,0.9792,28218.17,Euroclear
2025-05-31,ACCT00044,INS001,AAPL,US0378331005,Equity,XNAS,USD,381,231.0862,0.8825,77698.7,J.P. Morgan Custody
2025-05-31,ACCT00044,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,8654,4.3531,0.8825,33245.21,J.P. Morgan Custody
2025-05-31,ACCT00044,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,191,578.9223,1.0,110574.16,J.P. Morgan Custody
2025-05-31,ACCT00044,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,571,106.7366,0.9792,59678.92,J.P. Morgan Custody
2025-05-31,ACCT00044,INS006,RO,CH0012032113,Equity,XSWX,CHF,108,307.0286,0.9792,32469.38,J.P. Morgan Custody
2025-05-31,ACCT00044,INS008,SAP,DE0007164600,Equity,XETR,EUR,507,192.0355,1.0,97362.0,J.P. Morgan Custody
2025-05-31,ACCT00044,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,705,125.3521,1.0,88373.23,J.P. Morgan Custody
2025-05-31,ACCT00045,INS001,AAPL,US0378331005,Equity,XNAS,USD,318,231.0862,0.8825,64850.88,Euroclear
2025-05-31,ACCT00045,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,602,578.9223,1.0,348511.22,Euroclear
2025-05-31,ACCT00045,INS008,SAP,DE0007164600,Equity,XETR,EUR,214,192.0355,1.0,41095.6,Euroclear
2025-05-31,ACCT00045,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1568,125.3521,1.0,196552.09,Euroclear
2025-05-31,ACCT00046,INS001,AAPL,US0378331005,Equity,XNAS,USD,146,231.0862,0.8825,29774.31,Clearstream
2025-05-31,ACCT00046,INS003,ASML,NL0010273215,Equity,XAMS,EUR,12,859.5191,1.0,10314.23,Clearstream
2025-05-31,ACCT00046,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,149,578.9223,1.0,86259.42,Clearstream
2025-05-31,ACCT00046,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1270,82.7524,0.9792,102909.62,Clearstream
2025-05-31,ACCT00046,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,765,125.3521,1.0,95894.36,Clearstream
2025-05-31,ACCT00047,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,20938,4.3531,0.8825,80435.42,SIX SIS
2025-05-31,ACCT00047,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,55,106.7366,0.9792,5748.41,SIX SIS
2025-05-31,ACCT00047,INS007,TTE,FR0000120271,Equity,XPAR,EUR,82,76.567,1.0,6278.49,SIX SIS
2025-05-31,ACCT00047,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2414,29.7088,0.9792,70225.43,SIX SIS
2025-05-31,ACCT00047,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,189,125.3521,1.0,23691.55,SIX SIS
2025-05-31,ACCT00048,INS001,AAPL,US0378331005,Equity,XNAS,USD,35,231.0862,0.8825,7137.68,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,83505,4.3531,0.8825,320792.81,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,98,578.9223,1.0,56734.39,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS002,MSFT,US5949181045,Equity,XNAS,USD,26,366.9114,0.8825,8418.78,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1181,82.7524,0.9792,95697.85,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,92,106.7366,0.9792,9615.52,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS007,TTE,FR0000120271,Equity,XPAR,EUR,445,76.567,1.0,34072.31,BNP Paribas Securities Services
2025-05-31,ACCT00048,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1894,125.3521,1.0,237416.88,BNP Paribas Securities Services
2025-05-31,ACCT00049,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,84496,4.3531,0.8825,324599.83,SIX SIS
2025-05-31,ACCT00049,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,476,578.9223,1.0,275567.01,SIX SIS
2025-05-31,ACCT00049,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1470,82.7524,0.9792,119115.86,SIX SIS
2025-05-31,ACCT00049,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1039,106.7366,0.9792,108592.64,SIX SIS
2025-05-31,ACCT00049,INS008,SAP,DE0007164600,Equity,XETR,EUR,322,192.0355,1.0,61835.43,SIX SIS
2025-05-31,ACCT00049,INS007,TTE,FR0000120271,Equity,XPAR,EUR,2492,76.567,1.0,190804.96,SIX SIS
2025-05-31,ACCT00049,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3033,29.7088,0.9792,88232.7,SIX SIS
2025-05-31,ACCT00049,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,5898,125.3521,1.0,739326.69,SIX SIS
2025-05-31,ACCT00050,INS001,AAPL,US0378331005,Equity,XNAS,USD,155,231.0862,0.8825,31609.71,BNP Paribas Securities Services
2025-05-31,ACCT00050,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,43980,4.3531,0.8825,168953.57,BNP Paribas Securities Services
2025-05-31,ACCT00050,INS003,ASML,NL0010273215,Equity,XAMS,EUR,74,859.5191,1.0,63604.41,BNP Paribas Securities Services
2025-05-31,ACCT00050,INS002,MSFT,US5949181045,Equity,XNAS,USD,2,366.9114,0.8825,647.6,BNP Paribas Securities Services
2025-05-31,ACCT00050,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,2060,106.7366,0.9792,215303.99,BNP Paribas Securities Services
2025-05-31,ACCT00051,INS001,AAPL,US0378331005,Equity,XNAS,USD,1704,231.0862,0.8825,347502.85,J.P. Morgan Custody
2025-05-31,ACCT00051,INS003,ASML,NL0010273215,Equity,XAMS,EUR,15,859.5191,1.0,12892.79,J.P. Morgan Custody
2025-05-31,ACCT00051,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,837,578.9223,1.0,484557.97,J.P. Morgan Custody
2025-05-31,ACCT00051,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1428,29.7088,0.9792,41541.81,J.P. Morgan Custody
2025-05-31,ACCT00051,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3367,125.3521,1.0,422060.52,J.P. Morgan Custody
2025-05-31,ACCT00052,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,273,578.9223,1.0,158045.79,J.P. Morgan Custody
2025-05-31,ACCT00052,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,988,106.7366,0.9792,103262.3,J.P. Morgan Custody
2025-05-31,ACCT00052,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1303,76.567,1.0,99766.8,J.P. Morgan Custody
2025-05-31,ACCT00052,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2050,125.3521,1.0,256971.8,J.P. Morgan Custody
2025-05-31,ACCT00053,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,46404,4.3531,0.8825,178265.61,Euroclear
2025-05-31,ACCT00053,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,129,578.9223,1.0,74680.98,Euroclear
2025-05-31,ACCT00053,INS004,NESN,CH0038863350,Equity,XSWX,CHF,152,82.7524,0.9792,12316.74,Euroclear
2025-05-31,ACCT00053,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,90,106.7366,0.9792,9406.48,Euroclear
2025-05-31,ACCT00053,INS006,RO,CH0012032113,Equity,XSWX,CHF,118,307.0286,0.9792,35475.8,Euroclear
2025-05-31,ACCT00053,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,567,29.7088,0.9792,16494.54,Euroclear
2025-05-31,ACCT00053,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,351,125.3521,1.0,43998.59,Euroclear
2025-05-31,ACCT00054,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,26247,4.3531,0.8825,100830.48,Euroclear
2025-05-31,ACCT00054,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,321,578.9223,1.0,185834.06,Euroclear
2025-05-31,ACCT00054,INS006,RO,CH0012032113,Equity,XSWX,CHF,70,307.0286,0.9792,21044.97,Euroclear
2025-05-31,ACCT00054,INS008,SAP,DE0007164600,Equity,XETR,EUR,58,192.0355,1.0,11138.06,Euroclear
2025-05-31,ACCT00054,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,930,29.7088,0.9792,27054.54,Euroclear
2025-05-31,ACCT00054,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,975,125.3521,1.0,122218.3,Euroclear
2025-05-31,ACCT00055,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1597,578.9223,1.0,924538.91,Clearstream
2025-05-31,ACCT00055,INS004,NESN,CH0038863350,Equity,XSWX,CHF,7523,82.7524,0.9792,609597.72,Clearstream
2025-05-31,ACCT00055,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,8057,106.7366,0.9792,842089.44,Clearstream
2025-05-31,ACCT00055,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1068,76.567,1.0,81773.56,Clearstream
2025-05-31,ACCT00055,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,18051,29.7088,0.9792,525119.84,Clearstream
2025-05-31,ACCT00055,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,16102,125.3521,1.0,2018419.51,Clearstream
2025-05-31,ACCT00056,INS001,AAPL,US0378331005,Equity,XNAS,USD,1902,231.0862,0.8825,387881.71,BNP Paribas Securities Services
2025-05-31,ACCT00056,INS003,ASML,NL0010273215,Equity,XAMS,EUR,31,859.5191,1.0,26645.09,BNP Paribas Securities Services
2025-05-31,ACCT00056,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1390,578.9223,1.0,804702.0,BNP Paribas Securities Services
2025-05-31,ACCT00056,INS002,MSFT,US5949181045,Equity,XNAS,USD,387,366.9114,0.8825,125310.33,BNP Paribas Securities Services
2025-05-31,ACCT00056,INS007,TTE,FR0000120271,Equity,XPAR,EUR,981,76.567,1.0,75112.23,BNP Paribas Securities Services
2025-05-31,ACCT00056,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,15833,29.7088,0.9792,460596.22,BNP Paribas Securities Services
2025-05-31,ACCT00056,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2939,125.3521,1.0,368409.82,BNP Paribas Securities Services
2025-05-31,ACCT00057,INS001,AAPL,US0378331005,Equity,XNAS,USD,801,231.0862,0.8825,163350.81,BNP Paribas Securities Services
2025-05-31,ACCT00057,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,7002,4.3531,0.8825,26898.88,BNP Paribas Securities Services
2025-05-31,ACCT00057,INS006,RO,CH0012032113,Equity,XSWX,CHF,400,307.0286,0.9792,120256.96,BNP Paribas Securities Services
2025-05-31,ACCT00057,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3942,29.7088,0.9792,114676.33,BNP Paribas Securities Services
2025-05-31,ACCT00057,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1664,125.3521,1.0,208585.89,BNP Paribas Securities Services
2025-05-31,ACCT00058,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,394967,4.3531,0.8825,1517305.23,BNP Paribas Securities Services
2025-05-31,ACCT00058,INS003,ASML,NL0010273215,Equity,XAMS,EUR,2,859.5191,1.0,1719.04,BNP Paribas Securities Services
2025-05-31,ACCT00058,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,124,578.9223,1.0,71786.37,BNP Paribas Securities Services
2025-05-31,ACCT00058,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1633,106.7366,0.9792,170675.44,BNP Paribas Securities Services
2025-05-31,ACCT00058,INS008,SAP,DE0007164600,Equity,XETR,EUR,856,192.0355,1.0,164382.39,BNP Paribas Securities Services
2025-05-31,ACCT00058,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3977,125.3521,1.0,498525.3,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,47737,4.3531,0.8825,183386.46,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS003,ASML,NL0010273215,Equity,XAMS,EUR,3,859.5191,1.0,2578.56,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,178,578.9223,1.0,103048.17,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS004,NESN,CH0038863350,Equity,XSWX,CHF,808,82.7524,0.9792,65473.21,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,926,106.7366,0.9792,96782.28,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS006,RO,CH0012032113,Equity,XSWX,CHF,96,307.0286,0.9792,28861.67,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS007,TTE,FR0000120271,Equity,XPAR,EUR,174,76.567,1.0,13322.66,BNP Paribas Securities Services
2025-05-31,ACCT00059,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,527,125.3521,1.0,66060.56,BNP Paribas Securities Services
2025-05-31,ACCT00060,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,1599613,4.3531,0.8825,6145073.3,SIX SIS
2025-05-31,ACCT00060,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,2567,106.7366,0.9792,268293.86,SIX SIS
2025-05-31,ACCT00060,INS006,RO,CH0012032113,Equity,XSWX,CHF,958,307.0286,0.9792,288015.42,SIX SIS
2025-05-31,ACCT00060,INS007,TTE,FR0000120271,Equity,XPAR,EUR,14740,76.567,1.0,1128597.58,SIX SIS
2025-05-31,ACCT00061,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,48940,4.3531,0.8825,188007.9,Euroclear
2025-05-31,ACCT00061,INS003,ASML,NL0010273215,Equity,XAMS,EUR,9,859.5191,1.0,7735.67,Euroclear
2025-05-31,ACCT00061,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,108,578.9223,1.0,62523.61,Euroclear
2025-05-31,ACCT00061,INS004,NESN,CH0038863350,Equity,XSWX,CHF,346,82.7524,0.9792,28036.8,Euroclear
2025-05-31,ACCT00061,INS008,SAP,DE0007164600,Equity,XETR,EUR,25,192.0355,1.0,4800.89,Euroclear
2025-05-31,ACCT00061,INS007,TTE,FR0000120271,Equity,XPAR,EUR,123,76.567,1.0,9417.74,Euroclear
2025-05-31,ACCT00061,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1561,29.7088,0.9792,45410.89,Euroclear
2025-05-31,ACCT00061,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,658,125.3521,1.0,82481.68,Euroclear
2025-05-31,ACCT00062,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,17264,4.3531,0.8825,66321.38,Euroclear
2025-05-31,ACCT00062,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1725,578.9223,1.0,998640.97,Euroclear
2025-05-31,ACCT00062,INS002,MSFT,US5949181045,Equity,XNAS,USD,966,366.9114,0.8825,312790.12,Euroclear
2025-05-31,ACCT00062,INS004,NESN,CH0038863350,Equity,XSWX,CHF,5567,82.7524,0.9792,451100.69,Euroclear
2025-05-31,ACCT00062,INS006,RO,CH0012032113,Equity,XSWX,CHF,829,307.0286,0.9792,249232.55,Euroclear
2025-05-31,ACCT00062,INS008,SAP,DE0007164600,Equity,XETR,EUR,26,192.0355,1.0,4992.92,Euroclear
2025-05-31,ACCT00062,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,6411,125.3521,1.0,803632.31,Euroclear
2025-05-31,ACCT00063,INS001,AAPL,US0378331005,Equity,XNAS,USD,1218,231.0862,0.8825,248391.12,Euroclear
2025-05-31,ACCT00063,INS003,ASML,NL0010273215,Equity,XAMS,EUR,50,859.5191,1.0,42975.96,Euroclear
2025-05-31,ACCT00063,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,350,578.9223,1.0,202622.8,Euroclear
2025-05-31,ACCT00063,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1015,82.7524,0.9792,82246.67,Euroclear
2025-05-31,ACCT00063,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,141,106.7366,0.9792,14736.83,Euroclear
