invoice_id,invoice_period,account_id,market_code,custodian,invoice_currency,taxable_base_eur,withholding_tax_eur,custody_fee_eur,market_fee_eur,stamp_duty_eur,vat_eur,total_invoice_eur,invoice_status,paid_date,late_payment_flag
INV0000173,2025-11-30,ACCT00046,XAMS,Clearstream,EUR,94863.2,5.39,8.23,8.79,0.0,3.4,25.81,PAID,2025-12-08,0
INV0000174,2025-11-30,ACCT00046,XETR,Clearstream,EUR,97353.19,7.72,7.22,6.54,0.0,2.75,24.23,PAID,2025-12-27,0
INV0000175,2025-11-30,ACCT00046,XNAS,Clearstream,EUR,30439.6,7.16,3.14,5.4,0.0,1.71,17.41,PAID,2025-12-26,0
INV0000176,2025-11-30,ACCT00046,XSWX,Clearstream,EUR,96680.34,25.75,11.29,13.35,1.45,4.93,56.77,PAID,2025-12-25,0
INV0000177,2025-11-30,ACCT00047,XETR,SIX SIS,EUR,25496.85,2.2,2.05,1.86,0.0,0.78,6.89,PAID,2025-12-18,0
INV0000178,2025-11-30,ACCT00047,XPAR,SIX SIS,EUR,5746.54,0.55,0.52,0.85,0.0,0.27,2.19,PAID,2025-12-15,0
INV0000179,2025-11-30,ACCT00047,XSWX,SIX SIS,EUR,148682.23,27.38,17.33,17.76,2.23,7.02,71.72,PAID,2025-12-06,0
INV0000180,2025-11-30,ACCT00048,XAMS,BNP Paribas Securities Services,EUR,55410.16,2.79,4.9,4.99,0.0,1.98,14.66,ISSUED,,0
INV0000181,2025-11-30,ACCT00048,XETR,BNP Paribas Securities Services,EUR,269469.29,23.99,21.59,19.58,0.0,8.23,73.39,PAID,2025-12-13,0
INV0000182,2025-11-30,ACCT00048,XNAS,BNP Paribas Securities Services,EUR,16595.74,4.12,1.74,2.99,0.0,0.95,9.8,PAID,2025-12-08,0
INV0000183,2025-11-30,ACCT00048,XPAR,BNP Paribas Securities Services,EUR,32790.07,3.23,2.93,4.76,1.6,1.54,14.06,PAID,2025-12-24,0
INV0000184,2025-11-30,ACCT00048,XSWX,BNP Paribas Securities Services,EUR,398586.6,63.26,49.04,46.52,0.0,19.11,177.93,PAID,2025-12-17,0
INV0000185,2025-11-30,ACCT00049,XAMS,SIX SIS,EUR,283747.43,13.36,24.37,24.86,0.0,9.85,72.44,PAID,2025-12-05,0
INV0000186,2025-11-30,ACCT00049,XETR,SIX SIS,EUR,821799.38,79.23,66.75,62.08,0.0,25.77,233.83,PAID,2025-12-25,0
INV0000187,2025-11-30,ACCT00049,XPAR,SIX SIS,EUR,165450.98,16.71,15.74,25.58,0.0,8.26,66.29,PAID,2025-12-23,0
INV0000188,2025-11-30,ACCT00049,XSWX,SIX SIS,EUR,626292.58,116.13,74.34,75.88,9.56,30.04,305.95,OVERDUE,,1
INV0000189,2025-11-30,ACCT00050,XAMS,BNP Paribas Securities Services,EUR,73613.09,8.51,5.99,8.26,0.0,2.85,25.61,ISSUED,,0
INV0000190,2025-11-30,ACCT00050,XNAS,BNP Paribas Securities Services,EUR,33525.9,8.13,3.43,5.9,0.0,1.87,19.33,PAID,2025-12-17,0
INV0000191,2025-11-30,ACCT00050,XSWX,BNP Paribas Securities Services,EUR,404621.27,84.15,46.73,49.52,0.0,19.25,199.65,PAID,2025-12-22,0
INV0000192,2025-11-30,ACCT00051,XAMS,J.P. Morgan Custody,EUR,423692.36,21.56,36.02,37.1,0.0,0.0,94.68,ISSUED,,0
INV0000193,2025-11-30,ACCT00051,XETR,J.P. Morgan Custody,EUR,379809.35,34.61,30.81,27.94,0.0,0.0,93.36,PAID,2025-12-25,0
INV0000194,2025-11-30,ACCT00051,XNAS,J.P. Morgan Custody,EUR,383045.46,96.1,40.12,69.01,0.0,0.0,205.23,PAID,2025-12-20,0
INV0000195,2025-11-30,ACCT00051,XSWX,J.P. Morgan Custody,EUR,44610.77,12.68,5.29,6.26,0.0,0.0,24.23,PAID,2025-12-18,0
INV0000196,2025-11-30,ACCT00052,XAMS,J.P. Morgan Custody,EUR,164081.86,8.01,14.41,13.61,0.0,0.0,36.03,PAID,2025-12-13,0
INV0000197,2025-11-30,ACCT00052,XETR,J.P. Morgan Custody,EUR,246883.37,21.39,19.71,16.55,0.0,0.0,57.65,PAID,2025-12-16,0
INV0000198,2025-11-30,ACCT00052,XPAR,J.P. Morgan Custody,EUR,100502.24,11.34,10.53,15.84,0.0,0.0,37.71,PAID,2025-12-22,0
INV0000199,2025-11-30,ACCT00052,XSWX,J.P. Morgan Custody,EUR,97125.58,30.0,12.96,14.2,0.0,0.0,57.16,PAID,2025-12-20,0
INV0000200,2025-11-30,ACCT00053,XAMS,Euroclear,EUR,71653.38,3.61,6.34,6.46,0.0,2.56,18.97,PAID,2025-12-17,0
INV0000201,2025-11-30,ACCT00053,XETR,Euroclear,EUR,48608.74,3.97,3.57,3.24,0.0,1.36,12.14,PAID,2025-12-19,0
INV0000202,2025-11-30,ACCT00053,XSWX,Euroclear,EUR,254957.08,40.25,29.34,28.35,0.0,11.54,109.48,PAID,2025-12-25,0
INV0000203,2025-11-30,ACCT00054,XAMS,Euroclear,EUR,199523.82,9.58,16.54,16.87,0.0,6.68,49.67,OVERDUE,,1
INV0000204,2025-11-30,ACCT00054,XETR,Euroclear,EUR,145664.83,14.53,11.34,10.6,0.0,4.39,40.86,PAID,2025-12-16,0
INV0000205,2025-11-30,ACCT00054,XSWX,Euroclear,EUR,148218.99,25.64,17.73,17.32,0.0,7.01,67.7,ISSUED,,0
INV0000206,2025-11-30,ACCT00055,XAMS,Clearstream,EUR,972123.52,46.55,83.42,85.09,0.0,33.7,248.76,PAID,2025-12-12,0
INV0000207,2025-11-30,ACCT00055,XETR,Clearstream,EUR,2267468.42,195.56,179.41,162.67,0.0,68.42,606.06,PAID,2025-12-05,0
INV0000208,2025-11-30,ACCT00055,XPAR,Clearstream,EUR,82858.02,8.42,7.79,12.66,0.0,4.09,32.96,PAID,2025-12-15,0
INV0000209,2025-11-30,ACCT00055,XSWX,Clearstream,EUR,1763615.17,518.09,222.83,263.58,0.0,97.28,1101.78,ISSUED,,0
INV0000210,2025-11-30,ACCT00056,XAMS,BNP Paribas Securities Services,EUR,803038.11,44.63,77.34,74.04,0.0,0.0,196.01,PAID,2025-12-12,0
INV0000211,2025-11-30,ACCT00056,XETR,BNP Paribas Securities Services,EUR,393553.25,33.42,31.33,26.3,0.0,0.0,91.05,PAID,2025-12-11,0
INV0000212,2025-11-30,ACCT00056,XNAS,BNP Paribas Securities Services,EUR,581535.15,142.43,62.64,99.76,0.0,0.0,304.83,PAID,2025-12-16,0
INV0000213,2025-11-30,ACCT00056,XPAR,BNP Paribas Securities Services,EUR,78581.66,8.52,8.05,12.11,0.0,0.0,28.68,ISSUED,,0
INV0000214,2025-11-30,ACCT00056,XSWX,BNP Paribas Securities Services,EUR,477267.57,140.01,61.56,67.42,0.0,0.0,268.99,PAID,2025-12-05,0
INV0000215,2025-11-30,ACCT00057,XETR,BNP Paribas Securities Services,EUR,221979.73,18.54,17.33,15.71,0.0,6.61,58.19,ISSUED,,0
INV0000216,2025-11-30,ACCT00057,XNAS,BNP Paribas Securities Services,EUR,162530.94,37.02,16.23,27.91,0.0,8.83,89.99,ISSUED,,0
INV0000217,2025-11-30,ACCT00057,XSWX,BNP Paribas Securities Services,EUR,262652.96,65.28,30.45,35.08,3.92,13.11,147.84,PAID,2025-12-06,0
INV0000218,2025-11-30,ACCT00058,XAMS,BNP Paribas Securities Services,EUR,73542.41,3.56,6.1,6.29,0.0,2.48,18.43,PAID,2025-12-14,0
INV0000219,2025-11-30,ACCT00058,XETR,BNP Paribas Securities Services,EUR,702029.65,78.59,52.68,51.9,0.0,20.92,204.09,PAID,2025-12-15,0
INV0000220,2025-11-30,ACCT00058,XSWX,BNP Paribas Securities Services,EUR,1831545.48,239.06,226.72,204.46,0.0,86.24,756.48,PAID,2025-12-17,0
INV0000221,2025-11-30,ACCT00059,XAMS,BNP Paribas Securities Services,EUR,101325.95,5.25,8.82,9.09,0.0,3.58,26.74,PAID,2025-12-10,0
INV0000222,2025-11-30,ACCT00059,XETR,BNP Paribas Securities Services,EUR,67046.98,5.75,5.18,4.69,0.0,1.97,17.59,ISSUED,,0
INV0000223,2025-11-30,ACCT00059,XPAR,BNP Paribas Securities Services,EUR,12224.31,1.29,1.17,1.9,0.64,0.61,5.61,PAID,2025-12-08,0
INV0000224,2025-11-30,ACCT00059,XSWX,BNP Paribas Securities Services,EUR,355973.25,68.33,41.4,42.52,0.0,16.78,169.03,PAID,2025-12-09,0
INV0000225,2025-11-30,ACCT00060,XPAR,SIX SIS,EUR,1149762.7,117.03,110.22,179.16,0.0,57.88,464.29,PAID,2025-12-18,0
INV0000226,2025-11-30,ACCT00060,XSWX,SIX SIS,EUR,6400461.62,820.11,798.46,718.65,102.66,303.42,2743.3,PAID,2025-12-26,0
INV0000227,2025-11-30,ACCT00061,XAMS,Euroclear,EUR,77999.59,4.45,6.74,7.14,0.0,2.78,21.11,PAID,2025-12-21,0
INV0000228,2025-11-30,ACCT00061,XETR,Euroclear,EUR,89270.34,7.95,6.51,6.04,0.0,2.51,23.01,PAID,2025-12-20,0
INV0000229,2025-11-30,ACCT00061,XPAR,Euroclear,EUR,8861.09,0.95,0.86,1.4,0.47,0.45,4.13,PAID,2025-12-13,0
INV0000230,2025-11-30,ACCT00061,XSWX,Euroclear,EUR,281292.45,43.18,33.24,31.59,0.0,12.97,120.98,PAID,2025-12-28,0
INV0000231,2025-11-30,ACCT00062,XAMS,Euroclear,EUR,1029698.37,53.21,95.77,90.45,0.0,0.0,239.43,PAID,2025-12-07,0
INV0000232,2025-11-30,ACCT00062,XETR,Euroclear,EUR,805987.88,76.98,70.36,59.18,0.0,0.0,206.52,PAID,2025-12-14,0
INV0000233,2025-11-30,ACCT00062,XNAS,Euroclear,EUR,363835.08,93.42,40.36,64.27,0.0,0.0,198.05,PAID,2025-12-16,0
INV0000234,2025-11-30,ACCT00062,XSWX,Euroclear,EUR,686498.16,189.5,86.74,92.68,0.0,0.0,368.92,PAID,2025-12-12,0
INV0000235,2025-11-30,ACCT00063,XAMS,Euroclear,EUR,262697.22,16.07,22.42,24.67,0.0,9.42,72.58,PAID,2025-12-28,0
INV0000236,2025-11-30,ACCT00063,XETR,Euroclear,EUR,375102.71,32.95,27.69,25.9,0.0,10.72,97.26,ISSUED,,0
INV0000237,2025-11-30,ACCT00063,XNAS,Euroclear,EUR,253031.95,59.48,26.59,45.73,0.0,14.46,146.26,PAID,2025-12-07,0
INV0000238,2025-11-30,ACCT00063,XSWX,Euroclear,EUR,86423.5,24.27,10.85,12.83,0.0,4.74,52.69,OVERDUE,,1
INV0000239,2025-11-30,ACCT00064,XAMS,Clearstream,EUR,486443.68,22.55,39.62,40.42,0.0,16.01,118.6,PAID,2025-12-05,0
INV0000240,2025-11-30,ACCT00064,XETR,Clearstream,EUR,897292.56,120.33,69.98,71.63,0.0,28.32,290.26,PAID,2025-12-19,0
INV0000241,2025-11-30,ACCT00064,XNAS,Clearstream,EUR,213824.1,51.51,21.74,37.4,0.0,11.83,122.48,ISSUED,,0
INV0000242,2025-11-30,ACCT00064,XPAR,Clearstream,EUR,141752.78,14.23,12.9,20.97,7.04,6.77,61.91,PAID,2025-12-08,0
INV0000243,2025-11-30,ACCT00064,XSWX,Clearstream,EUR,154677.66,25.39,18.88,18.14,0.0,7.4,69.81,PAID,2025-12-23,0
INV0000244,2025-11-30,ACCT00065,XAMS,SIX SIS,EUR,434075.41,32.38,36.22,41.67,0.0,15.58,125.85,PAID,2025-12-21,0
INV0000245,2025-11-30,ACCT00065,XNAS,SIX SIS,EUR,535254.96,138.12,57.25,98.47,0.0,31.14,324.98,ISSUED,,0
INV0000246,2025-11-30,ACCT00065,XPAR,SIX SIS,EUR,52491.34,5.67,5.05,8.22,0.0,2.65,21.59,PAID,2025-12-14,0
INV0000247,2025-11-30,ACCT00065,XSWX,SIX SIS,EUR,205415.49,61.77,25.61,30.29,0.0,11.18,128.85,PAID,2025-12-25,0
INV0000248,2025-11-30,ACCT00066,XAMS,J.P. Morgan Custody,EUR,134168.97,6.41,11.08,11.3,0.0,4.48,33.27,PAID,2025-12-21,0
INV0000249,2025-11-30,ACCT00066,XETR,J.P. Morgan Custody,EUR,251671.11,24.08,19.98,18.4,0.0,7.68,70.14,PAID,2025-12-09,0
INV0000250,2025-11-30,ACCT00066,XSWX,J.P. Morgan Custody,EUR,228144.11,31.1,26.65,24.44,0.0,10.22,92.41,PAID,2025-12-16,0
INV0000251,2025-11-30,ACCT00067,XAMS,BNP Paribas Securities Services,EUR,119641.63,5.34,9.74,9.93,0.0,3.93,28.94,PAID,2025-12-19,0
INV0000252,2025-11-30,ACCT00067,XETR,BNP Paribas Securities Services,EUR,118812.72,9.75,9.11,8.26,0.0,3.47,30.59,ISSUED,,0
INV0000253,2025-11-30,ACCT00067,XNAS,BNP Paribas Securities Services,EUR,34139.81,7.95,3.49,6.0,0.0,1.9,19.34,PAID,2025-12-17,0
INV0000254,2025-11-30,ACCT00067,XSWX,BNP Paribas Securities Services,EUR,356975.32,62.52,42.9,42.78,5.52,17.14,170.86,PAID,2025-12-13,0
INV0000255,2025-11-30,ACCT00068,XAMS,Clearstream,EUR,86881.5,4.07,7.57,7.73,0.0,3.06,22.43,PAID,2025-12-26,0
INV0000256,2025-11-30,ACCT00068,XETR,Clearstream,EUR,147420.44,11.93,11.37,10.31,0.0,4.34,37.95,PAID,2025-12-23,0
INV0000257,2025-11-30,ACCT00068,XNAS,Clearstream,EUR,53143.74,12.06,5.39,9.27,0.0,2.93,29.65,PAID,2025-12-09,0
INV0000258,2025-11-30,ACCT00068,XSWX,Clearstream,EUR,74745.22,18.97,8.48,10.03,0.0,3.7,41.18,PAID,2025-12-08,0
INV0000259,2025-11-30,ACCT00069,XETR,BNP Paribas Securities Services,EUR,560189.93,45.63,41.06,37.23,0.0,15.66,139.58,PAID,2025-12-12,0
INV0000260,2025-11-30,ACCT00069,XSWX,BNP Paribas Securities Services,EUR,961012.03,261.68,110.48,130.68,0.0,48.23,551.07,PAID,2025-12-19,0
INV0000261,2025-11-30,ACCT00070,XAMS,Euroclear,EUR,318446.14,15.1,26.07,26.59,0.0,10.53,78.29,PAID,2025-12-05,0
INV0000262,2025-11-30,ACCT00070,XETR,Euroclear,EUR,551019.28,70.14,42.54,42.72,0.0,17.05,172.45,PAID,2025-12-21,0
INV0000263,2025-11-30,ACCT00070,XPAR,Euroclear,EUR,54261.7,5.63,5.01,8.15,0.0,2.63,21.42,PAID,2025-12-13,0
INV0000264,2025-11-30,ACCT00070,XSWX,Euroclear,EUR,468245.41,129.38,53.64,63.45,0.0,23.42,269.89,PAID,2025-12-22,0
INV0000265,2025-11-30,ACCT00071,XAMS,BNP Paribas Securities Services,EUR,156760.62,7.65,13.56,13.93,0.0,5.5,40.64,PAID,2025-12-18,0
INV0000266,2025-11-30,ACCT00071,XETR,BNP Paribas Securities Services,EUR,47865.1,3.74,3.5,3.17,0.0,1.33,11.74,PAID,2025-12-17,0
INV0000267,2025-11-30,ACCT00071,XSWX,BNP Paribas Securities Services,EUR,180413.88,24.23,21.8,20.03,2.8,8.37,77.23,PAID,2025-12-21,0
INV0000268,2025-11-30,ACCT00072,XAMS,Euroclear,EUR,6707.23,0.32,0.57,0.58,0.0,0.23,1.7,PAID,2025-12-19,0
INV0000269,2025-11-30,ACCT00072,XETR,Euroclear,EUR,25990.52,2.17,1.95,1.77,0.0,0.74,6.63,PAID,2025-12-08,0
INV0000270,2025-11-30,ACCT00072,XSWX,Euroclear,EUR,103842.84,18.09,11.82,11.83,0.0,4.73,46.47,PAID,2025-12-17,0
INV0000271,2025-11-30,ACCT00073,XAMS,Clearstream,EUR,27518.63,1.45,2.62,2.47,0.0,0.0,6.54,PAID,2025-12-18,0
INV0000272,2025-11-30,ACCT00073,XETR,Clearstream,EUR,54176.06,4.75,4.38,3.68,0.0,0.0,12.81,PAID,2025-12-11,0
INV0000273,2025-11-30,ACCT00073,XSWX,Clearstream,EUR,110460.84,28.5,14.24,14.68,0.0,0.0,57.42,PAID,2025-12-24,0
INV0000274,2025-11-30,ACCT00074,XAMS,Euroclear,EUR,110304.58,6.12,9.68,10.13,0.0,3.96,29.89,PAID,2025-12-24,0
INV0000275,2025-11-30,ACCT00074,XETR,Euroclear,EUR,144731.3,12.0,10.8,9.79,0.0,4.12,36.71,PAID,2025-12-18,0
INV0000276,2025-11-30,ACCT00074,XPAR,Euroclear,EUR,92941.74,9.58,8.69,14.12,4.74,4.56,41.69,PAID,2025-12-06,0
INV0000277,2025-11-30,ACCT00074,XSWX,Euroclear,EUR,213015.12,38.55,25.03,25.11,0.0,10.03,98.72,PAID,2025-12-08,0
INV0000278,2025-11-30,ACCT00075,XAMS,SIX SIS,EUR,40767.08,2.02,3.56,3.63,0.0,1.44,10.65,PAID,2025-12-06,0
INV0000279,2025-11-30,ACCT00075,XETR,SIX SIS,EUR,43083.91,3.69,3.32,3.01,0.0,1.27,11.29,ISSUED,,0
INV0000280,2025-11-30,ACCT00075,XNAS,SIX SIS,EUR,344.37,0.08,0.03,0.06,0.0,0.02,0.19,PAID,2025-12-12,0
INV0000281,2025-11-30,ACCT00075,XPAR,SIX SIS,EUR,22687.39,2.38,2.16,3.5,1.18,1.13,10.35,PAID,2025-12-08,0
INV0000282,2025-11-30,ACCT00075,XSWX,SIX SIS,EUR,87755.8,13.04,10.87,10.1,0.0,4.19,38.2,PAID,2025-12-24,0
INV0000283,2025-11-30,ACCT00076,XETR,Euroclear,EUR,110101.85,8.94,8.05,7.3,0.0,3.07,27.36,PAID,2025-12-17,0
INV0000284,2025-11-30,ACCT00076,XPAR,Euroclear,EUR,8491.18,0.88,0.8,1.3,0.43,0.42,3.83,PAID,2025-12-08,0
INV0000285,2025-11-30,ACCT00076,XSWX,Euroclear,EUR,495251.78,80.65,57.74,56.11,0.0,22.77,217.27,PAID,2025-12-27,0
INV0000286,2025-11-30,ACCT00077,XAMS,Euroclear,EUR,858827.82,42.19,74.15,75.63,0.0,29.96,221.93,PAID,2025-12-11,0
INV0000287,2025-11-30,ACCT00077,XETR,Euroclear,EUR,496277.72,59.1,38.81,38.26,0.0,15.41,151.58,PAID,2025-12-11,0
INV0000288,2025-11-30,ACCT00077,XNAS,Euroclear,EUR,313813.16,77.06,32.53,55.95,0.0,17.7,183.24,PAID,2025-12-14,0
INV0000289,2025-11-30,ACCT00077,XSWX,Euroclear,EUR,351955.18,53.38,42.55,40.04,0.0,16.52,152.49,PAID,2025-12-14,0
INV0000290,2025-11-30,ACCT00078,XAMS,SIX SIS,EUR,1483794.96,69.15,126.19,128.71,0.0,50.98,375.03,PAID,2025-12-08,0
INV0000291,2025-11-30,ACCT00078,XETR,SIX SIS,EUR,1190355.31,243.69,91.12,111.77,0.0,40.58,487.16,PAID,2025-12-27,0
INV0000292,2025-11-30,ACCT00078,XSWX,SIX SIS,EUR,2287027.83,624.54,273.75,323.81,35.2,119.51,1376.81,PAID,2025-12-28,0
INV0000293,2025-11-30,ACCT00079,XETR,SIX SIS,EUR,94284.36,8.25,7.56,6.86,0.0,2.88,25.55,PAID,2025-12-27,0
INV0000294,2025-11-30,ACCT00079,XNAS,SIX SIS,EUR,1019.14,0.24,0.1,0.18,0.0,0.06,0.58,PAID,2025-12-15,0
INV0000295,2025-11-30,ACCT00079,XPAR,SIX SIS,EUR,159723.04,16.88,15.6,25.36,0.0,8.19,66.03,PAID,2025-12-10,0
INV0000296,2025-11-30,ACCT00079,XSWX,SIX SIS,EUR,535535.67,71.59,66.9,60.56,0.0,25.49,224.54,PAID,2025-12-19,0
INV0000297,2025-11-30,ACCT00080,XAMS,BNP Paribas Securities Services,EUR,53113.19,2.37,4.33,4.41,0.0,1.75,12.86,PAID,2025-12-05,0
INV0000298,2025-11-30,ACCT00080,XETR,BNP Paribas Securities Services,EUR,257643.23,24.52,19.59,18.47,0.0,7.61,70.19,PAID,2025-12-18,0
INV0000299,2025-11-30,ACCT00080,XNAS,BNP Paribas Securities Services,EUR,30446.13,7.0,3.07,5.28,0.0,1.67,17.02,PAID,2025-12-10,0
INV0000300,2025-11-30,ACCT00080,XSWX,BNP Paribas Securities Services,EUR,255799.75,53.46,30.95,32.74,3.98,12.74,133.87,OVERDUE,,1
INV0000301,2025-11-30,ACCT00081,XETR,Clearstream,EUR,57571.43,4.61,4.23,3.84,0.0,1.61,14.29,ISSUED,,0
INV0000302,2025-11-30,ACCT00081,XSWX,Clearstream,EUR,169321.24,22.55,19.95,18.33,0.0,7.66,68.49,PAID,2025-12-05,0
INV0000303,2025-11-30,ACCT00082,XAMS,BNP Paribas Securities Services,EUR,216792.13,10.23,17.98,18.34,0.0,7.26,53.81,PAID,2025-12-20,0
INV0000304,2025-11-30,ACCT00082,XETR,BNP Paribas Securities Services,EUR,458294.13,63.73,35.78,37.05,0.0,14.57,151.13,PAID,2025-12-20,0
INV0000305,2025-11-30,ACCT00082,XPAR,BNP Paribas Securities Services,EUR,128607.7,12.68,11.49,18.68,6.27,6.03,55.15,ISSUED,,0
INV0000306,2025-11-30,ACCT00082,XSWX,BNP Paribas Securities Services,EUR,511609.68,108.12,59.08,62.97,0.0,24.41,254.58,PAID,2025-12-06,0
INV0000307,2025-11-30,ACCT00083,XAMS,Clearstream,EUR,176799.12,8.11,14.53,14.82,0.0,5.87,43.33,ISSUED,,0
INV0000308,2025-11-30,ACCT00083,XETR,Clearstream,EUR,440960.75,46.16,35.22,33.45,0.0,13.73,128.56,PAID,2025-12-14,0
INV0000309,2025-11-30,ACCT00083,XNAS,Clearstream,EUR,116540.57,28.53,12.27,21.1,0.0,6.67,68.57,ISSUED,,0
INV0000310,2025-11-30,ACCT00083,XSWX,Clearstream,EUR,97378.26,27.76,11.94,14.12,0.0,5.21,59.03,PAID,2025-12-10,0
INV0000311,2025-11-30,ACCT00084,XAMS,J.P. Morgan Custody,EUR,202028.1,10.09,17.73,18.08,0.0,7.16,53.06,PAID,2025-12-08,0
INV0000312,2025-11-30,ACCT00084,XETR,J.P. Morgan Custody,EUR,482173.32,39.62,35.66,32.33,0.0,13.6,121.21,PAID,2025-12-28,0
INV0000313,2025-11-30,ACCT00084,XNAS,J.P. Morgan Custody,EUR,226676.84,58.15,24.55,42.22,0.0,13.35,138.27,PAID,2025-12-20,0
INV0000314,2025-11-30,ACCT00084,XSWX,J.P. Morgan Custody,EUR,176062.85,38.89,22.13,23.24,0.0,9.07,93.33,PAID,2025-12-22,0
INV0000315,2025-11-30,ACCT00085,XETR,SIX SIS,EUR,245033.09,20.7,19.34,17.54,0.0,7.38,64.96,PAID,2025-12-20,0
INV0000316,2025-11-30,ACCT00085,XNAS,SIX SIS,EUR,208929.21,50.59,22.18,38.15,0.0,12.07,122.99,PAID,2025-12-19,0
INV0000317,2025-11-30,ACCT00085,XSWX,SIX SIS,EUR,239593.77,67.45,29.56,34.97,3.8,12.91,148.69,PAID,2025-12-16,0
INV0000318,2025-11-30,ACCT00086,XAMS,BNP Paribas Securities Services,EUR,1258738.66,57.04,104.09,106.17,0.0,42.05,309.35,PAID,2025-12-15,0
INV0000319,2025-11-30,ACCT00086,XETR,BNP Paribas Securities Services,EUR,2329240.31,190.36,177.91,161.3,0.0,67.84,597.41,ISSUED,,0
INV0000320,2025-11-30,ACCT00086,XSWX,BNP Paribas Securities Services,EUR,3195071.27,733.19,404.89,435.97,52.06,168.17,1794.28,PAID,2025-12-24,0
INV0000321,2025-11-30,ACCT00087,XAMS,SIX SIS,EUR,63394.97,2.99,5.46,5.57,0.0,2.21,16.23,PAID,2025-12-13,0
INV0000322,2025-11-30,ACCT00087,XETR,SIX SIS,EUR,341811.41,28.43,26.57,24.09,0.0,10.13,89.22,PAID,2025-12-28,0
INV0000323,2025-11-30,ACCT00087,XSWX,SIX SIS,EUR,148629.95,42.26,18.59,21.96,2.39,8.11,93.31,PAID,2025-12-09,0
INV0000324,2025-11-30,ACCT00088,XAMS,SIX SIS,EUR,129503.95,9.91,10.85,12.81,0.0,4.73,38.3,OVERDUE,,1
INV0000325,2025-11-30,ACCT00088,XETR,SIX SIS,EUR,184901.37,25.66,13.91,14.76,0.0,5.73,60.06,ISSUED,,0
INV0000326,2025-11-30,ACCT00088,XSWX,SIX SIS,EUR,174425.79,23.17,20.36,18.84,2.62,7.84,72.83,PAID,2025-12-09,0
INV0000327,2025-11-30,ACCT00089,XAMS,J.P. Morgan Custody,EUR,1115616.5,49.92,92.96,94.81,0.0,37.55,275.24,PAID,2025-12-05,0
INV0000328,2025-11-30,ACCT00089,XETR,J.P. Morgan Custody,EUR,1237883.66,105.85,100.91,91.5,0.0,38.48,336.74,PAID,2025-12-28,0
INV0000329,2025-11-30,ACCT00089,XNAS,J.P. Morgan Custody,EUR,1544113.12,337.09,150.66,259.13,0.0,81.96,828.84,PAID,2025-12-18,0
INV0000330,2025-11-30,ACCT00089,XSWX,J.P. Morgan Custody,EUR,400590.56,103.56,46.29,54.76,0.0,20.21,224.82,PAID,2025-12-28,0
INV0000331,2025-11-30,ACCT00090,XAMS,SIX SIS,EUR,108420.26,4.86,8.86,9.04,0.0,3.58,26.34,PAID,2025-12-17,0
INV0000332,2025-11-30,ACCT00090,XETR,SIX SIS,EUR,228303.42,27.57,18.58,18.38,0.0,7.39,71.92,PAID,2025-12-13,0
INV0000333,2025-11-30,ACCT00090,XNAS,SIX SIS,EUR,5960.53,1.33,0.58,1.0,0.0,0.32,3.23,ISSUED,,0
INV0000334,2025-11-30,ACCT00090,XSWX,SIX SIS,EUR,251357.34,40.14,29.06,28.48,3.74,11.51,112.93,PAID,2025-12-19,0
INV0000335,2025-11-30,ACCT00091,XAMS,Euroclear,EUR,1329219.09,59.98,109.44,111.63,0.0,44.21,325.26,OVERDUE,,1
INV0000336,2025-11-30,ACCT00091,XNAS,Euroclear,EUR,444975.18,109.1,47.83,82.27,0.0,26.02,265.22,ISSUED,,0
INV0000337,2025-11-30,ACCT00091,XSWX,Euroclear,EUR,123210.79,32.75,14.36,16.98,1.85,6.27,72.21,PAID,2025-12-26,0
INV0000338,2025-11-30,ACCT00092,XAMS,BNP Paribas Securities Services,EUR,223222.49,9.94,18.14,18.5,0.0,7.33,53.91,PAID,2025-12-15,0
INV0000339,2025-11-30,ACCT00092,XETR,BNP Paribas Securities Services,EUR,446101.84,35.99,33.64,30.5,0.0,12.83,112.96,PAID,2025-12-18,0
INV0000340,2025-11-30,ACCT00092,XPAR,BNP Paribas Securities Services,EUR,28244.62,2.8,2.63,4.28,0.0,1.38,11.09,ISSUED,,0
INV0000341,2025-11-30,ACCT00092,XSWX,BNP Paribas Securities Services,EUR,270688.2,46.52,30.84,31.1,3.97,12.39,124.82,PAID,2025-12-11,0
INV0000342,2025-11-30,ACCT00093,XETR,Euroclear,EUR,1287786.97,129.03,107.68,93.02,0.0,0.0,329.73,PAID,2025-12-21,0
INV0000343,2025-11-30,ACCT00093,XNAS,Euroclear,EUR,205468.98,51.18,22.51,35.85,0.0,0.0,109.54,PAID,2025-12-24,0
INV0000344,2025-11-30,ACCT00093,XSWX,Euroclear,EUR,516135.94,60.82,66.88,54.14,0.0,0.0,181.84,PAID,2025-12-19,0
INV0000345,2025-11-30,ACCT00094,XAMS,Euroclear,EUR,271894.84,12.14,22.16,22.6,0.0,8.95,65.85,PAID,2025-12-16,0
INV0000346,2025-11-30,ACCT00094,XNAS,Euroclear,EUR,99055.92,24.34,10.67,18.35,0.0,5.8,59.16,PAID,2025-12-05,0
INV0000347,2025-11-30,ACCT00094,XSWX,Euroclear,EUR,144886.28,39.55,17.33,20.5,2.23,7.57,87.18,PAID,2025-12-26,0
